name,img_avg,img_std,img_kur,img_med,hist_0_64,hist_0_64_avg,hist_0_64_std,hist_0_64_kur,hist_0_64_med,hist_64_128,hist_64_128_avg,hist_64_128_std,hist_64_128_kur,hist_64_128_median,hist_128_192,hist_128_192_avg,hist_128_192_std,hist_128_192_kur,hist_128_192_median,hist_192_256,hist_192_256_avg,hist_192_256_std,hist_192_256_kur,hist_192_256_median,class
RT8_15.jpg,127.35765075683594,29.84540826245428,4.884014472311018,122.0,123,56.22764227642276,6.476708595547635,5.626860978143775,58,38661,109.03287550761749,12.222922093412292,3.118583772413627,110,23284,145.73312145679438,16.464906365871904,3.2778248405424737,140.0,3468,210.79152249134947,13.946354332986392,2.7654550621334217,208.0,tijolos
RT19_31.jpg,132.91299438476562,28.73294795032502,6.020864601786085,137.0,2673,40.52861952861953,13.972144826945607,2.5429161312755677,41,19779,112.0392840891855,14.312251882989065,4.528346511356238,116,42999,148.13153794274285,13.462363118724637,2.5010598843020166,147,85,196.7058823529412,5.461605226731519,7.201565799421709,195,madeira
RT19_30.jpg,135.3377227783203,32.77210641311003,5.595533458814685,140.0,3275,36.65832061068702,15.650686932365153,2.155541010170196,37,17152,110.65490904850746,14.867212781738697,3.851744391462011,115.0,44753,151.52452349563157,15.20105494083978,2.2206072676820945,150,356,197.49157303370785,5.289632357389422,5.361187241329173,196.0,madeira
RT19_39.jpg,132.0212860107422,32.904930278790516,5.239994664230483,137.0,3560,36.804213483146064,15.151594528156016,2.163781651522379,36.0,19740,109.83409321175279,15.106554773538376,3.5484716780812797,114.0,41989,150.12700945485722,14.403768753870617,2.3377875943055053,149,247,199.65991902834008,12.096736306198858,10.383496351620321,196,madeira
RT19_21.jpg,137.4281463623047,30.96699011631872,4.965528206741194,142.0,2044,39.88649706457926,17.183921546765628,1.776289092378859,43.0,18125,108.09942068965518,15.715887560772801,3.0793928523576604,112,45003,153.19172055196321,15.10043545271704,2.188630607901004,152,364,196.63186813186815,4.450112305411206,4.673617353669664,195.0,madeira
RT19_4.jpg,137.30775451660156,31.1916488470429,5.053790116287558,141.0,1986,37.829305135951664,17.37572838030505,1.676107438054302,37,18068,108.13449191941554,16.316962689604612,2.86598505061034,113.0,45085,152.85549517577908,15.61560074923777,2.152878444441247,151,397,196.99748110831234,5.8367949644770105,7.97742732254323,195,madeira
RT19_10.jpg,138.01910400390625,30.36734031695856,6.341244333632243,143.0,2554,38.20477682067345,16.307920088945007,2.164005681310318,40,15185,110.92393809680605,15.076528411313902,3.951428657039547,116,47494,151.67256916663158,14.357327161463905,2.320633775752555,151,303,197.12211221122112,5.511121160974703,5.734274975803587,195,madeira
RT19_25.jpg,135.30172729492188,32.68452207750729,5.351319872988184,141.0,3269,38.10553686142551,15.063904975260327,2.236079729996681,38,17451,110.06882127098734,15.075345336017843,3.7678275746478143,114,44473,151.86724529489803,14.818916717612469,2.2432058729836357,151,343,197.56268221574345,5.077297921945451,4.7223373247313765,196,madeira
RT19_2.jpg,133.21583557128906,31.3314216781199,4.212828927781059,137.0,2555,43.16281800391389,13.093995881929212,2.6795064877501473,45,21978,108.44417144417145,15.022608128669532,3.1327897859702385,112,40709,151.76646441818764,15.218781141426565,2.1627214759477598,150,294,198.99659863945578,8.123407504453482,7.110266026170376,196,madeira
RT19_24.jpg,134.8008270263672,31.942582957769936,5.778569747699825,140.0,3090,37.06051779935275,16.675581028718643,2.0384876638561087,38,17827,110.40001121893756,14.714658611547605,3.802687015856797,114,44345,151.01851392490698,14.369142556333554,2.3540686740488286,150,274,199.9014598540146,11.274519785597002,11.686727402929387,196,madeira
